"id_consum","identifier","id_facture","ClientName","Ville","periodeDebut","periodeFin","Conso","PrixUnitaire","Taxes","StatutPaiement","penalite","TypeClient","NumComp","TypeComp","email","NumTel","MontFact","MonTotal"
7325,"844073319",C07325,Douglas Gomez,San Pedro,"2024-02-29","2024-11-11",113,300,6780.0, Non payé,300,Commercial,"871178",Compteur à 4,kaitlyn67@hotmail.com,"85481406",40680.0,40980.0
7326,"196296148",C07326,Juan Riddle,Bouaké,"2023-12-13","2024-09-12",20,280,1120.0, Non payé,1000,Commercial,"313735",Compteur à 4,lisapowell@hotmail.com,"84342280",6720.0,7720.0
7327,"932869388",C07327,Renee Cortez,Bouaké,"2024-01-06","2024-12-25",45,280,2520.0, Non payé,500,Commercial,"451781",Compteur à 4,danielle25@yahoo.com,"61969215",15120.0,15620.0
7328,"255605698",C07328,Debbie Howard,Abidjan,"2025-01-21","2025-04-14",148,250,7400.0, payé,0,Industriel,"587220",Compteur à 4,bowmanrhonda@cooper-morris.com,"99410281",44400.0,44400.0
7329,"212981067",C07329,Kathleen Harris,Korhogo,"2024-04-12","2025-01-30",144,300,8640.0, Non payé,500,Domestique,"770575",Compteur à 4,rochanichole@gmail.com,"66267211",51840.0,52340.0
7330,"778625532",C07330,Margaret Case,Korhogo,"2023-09-22","2024-09-05",111,300,6660.0, Non payé,300,Commercial,"346275",Compteur normal,jameschang@yahoo.com,"52246076",39960.0,40260.0
7331,"312441351",C07331,Jacqueline Tran,Korhogo,"2023-08-22","2023-11-29",146,250,7300.0, Non payé,300,Commercial,"834352",Compteur à 4,cindy55@sullivan-bell.com,"73690063",43800.0,44100.0
7332,"385803945",C07332,Caleb Johnson,Bouaké,"2024-11-23","2025-04-22",184,280,10304.0, Non payé,1000,Industriel,"210259",Compteur à 4,brian04@allen-barnett.com,"36405413",61824.0,62824.0
7333,"184159564",C07333,Scott Avila,Korhogo,"2024-04-12","2024-06-25",99,280,5544.0, payé,0,Domestique,"368515",Compteur normal,smithjessica@davis.com,"98936808",33264.0,33264.0
7334,"681322669",C07334,Jared Rodriguez,Bouaké,"2024-02-27","2024-06-10",46,250,2300.0, Non payé,500,Industriel,"648409",Compteur normal,amanda65@yahoo.com,"73978841",13800.0,14300.0
7335,"219607265",C07335,Alexis Atkinson,Bouaké,"2023-05-04","2024-02-02",131,300,7860.0, Non payé,500,Commercial,"490672",Compteur à 4,cpham@fowler.org,"25432432",47160.0,47660.0
7336,"718320025",C07336,Shawn Burns,San Pedro,"2023-03-08","2023-03-12",67,280,3752.0, payé,0,Commercial,"419917",Compteur normal,drollins@yahoo.com,"33177372",22512.0,22512.0
7337,"352293305",C07337,Tina Perez,Abidjan,"2023-09-21","2024-10-23",139,250,6950.0, Non payé,1000,Domestique,"747398",Compteur normal,alexander35@hotmail.com,"61622783",41700.0,42700.0
7338,"568287916",C07338,Christian Sanders,Bouaké,"2024-10-17","2025-01-30",131,300,7860.0, Non payé,1000,Domestique,"365164",Compteur normal,dustinwells@villa.com,"25306901",47160.0,48160.0
7339,"369825143",C07339,Bradley Jackson,Bouaké,"2024-06-21","2024-09-27",101,250,5050.0, payé,0,Commercial,"393890",Compteur normal,michael69@gonzales-lee.com,"78811638",30300.0,30300.0
7340,"894033931",C07340,Jesse Wright,San Pedro,"2024-03-02","2024-09-12",64,280,3584.0, Non payé,1000,Domestique,"399706",Compteur à 4,careynatalie@gmail.com,"92472783",21504.0,22504.0
7341,"478045307",C07341,Jerry Anderson,Yamoussoukro,"2023-09-01","2025-01-24",166,300,9960.0, payé,0,Commercial,"307429",Compteur normal,cbrown@hotmail.com,"33456941",59760.0,59760.0
7342,"458790747",C07342,Jeffrey Lin,San Pedro,"2024-11-01","2025-04-13",79,280,4424.0, Non payé,500,Commercial,"301848",Compteur normal,sanchezryan@phillips.com,"50093641",26544.0,27044.0
7343,"250520125",C07343,Courtney Alexander,Bouaké,"2024-10-02","2025-03-09",199,300,11940.0, Non payé,500,Commercial,"122224",Compteur normal,cynthialynch@wood.com,"92213340",71640.0,72140.0
7344,"290014005",C07344,Christopher Ward,Abidjan,"2024-03-11","2024-11-22",199,250,9950.0, Non payé,300,Commercial,"544379",Compteur normal,rossjoseph@brown-mitchell.net,"75732864",59700.0,60000.0
7345,"420560940",C07345,Eduardo Smith,Abidjan,"2023-12-21","2024-12-08",66,300,3960.0, Non payé,300,Commercial,"683255",Compteur normal,sylvia64@potter.com,"27209033",23760.0,24060.0
7346,"972542736",C07346,Elizabeth Martinez,Abidjan,"2023-07-30","2024-09-05",28,250,1400.0, payé,0,Domestique,"951821",Compteur à 4,carolburgess@yahoo.com,"35487598",8400.0,8400.0
7347,"918403740",C07347,Jennifer Fitzpatrick,Yamoussoukro,"2025-01-06","2025-05-01",74,300,4440.0, Non payé,500,Commercial,"298474",Compteur à 4,griffinjennifer@crawford-murray.com,"73250470",26640.0,27140.0
7348,"614157688",C07348,Casey Henderson,Abidjan,"2024-02-15","2025-03-29",170,250,8500.0, Non payé,1000,Commercial,"407614",Compteur à 4,pmcmahon@white-pennington.org,"96724978",51000.0,52000.0
7349,"825956315",C07349,Matthew Cortez,Bouaké,"2024-09-30","2025-04-22",189,250,9450.0, Non payé,500,Domestique,"647303",Compteur à 4,zachary24@yahoo.com,"79873308",56700.0,57200.0
7350,"459171079",C07350,Kevin Walker,Abidjan,"2024-06-07","2024-10-02",77,250,3850.0, Non payé,1000,Commercial,"144116",Compteur à 4,gary68@greer.com,"96466454",23100.0,24100.0
7351,"919916263",C07351,Kimberly Ruiz,San Pedro,"2023-11-21","2024-05-03",7,300,420.0, Non payé,300,Industriel,"930880",Compteur normal,nwilkins@allen.org,"32305107",2520.0,2820.0
7352,"554285295",C07352,Elizabeth Johnson,Korhogo,"2024-09-02","2024-10-18",192,250,9600.0, Non payé,1000,Industriel,"724222",Compteur normal,sextonterrance@hotmail.com,"36105399",57600.0,58600.0
7353,"304873910",C07353,Thomas Collins,Bouaké,"2024-09-24","2024-10-20",83,250,4150.0, Non payé,1000,Domestique,"390237",Compteur à 4,thomas96@ramirez.org,"20300335",24900.0,25900.0
7354,"711410981",C07354,Jeffrey Ferguson,San Pedro,"2023-11-06","2024-11-20",86,280,4816.0, Non payé,500,Industriel,"213274",Compteur normal,david27@webb.info,"54368355",28896.0,29396.0
7355,"529724500",C07355,Stephanie Diaz,Korhogo,"2025-01-14","2025-04-09",187,300,11220.0, Non payé,1000,Commercial,"364222",Compteur à 4,fordjanet@prince.com,"55722001",67320.0,68320.0
7356,"121763147",C07356,Christopher Richardson,Abidjan,"2023-09-23","2024-11-15",35,250,1750.0, Non payé,500,Domestique,"370310",Compteur normal,karenmatthews@gmail.com,"59396239",10500.0,11000.0
7357,"554737126",C07357,Andre Hubbard,Abidjan,"2024-09-15","2024-11-01",103,250,5150.0, Non payé,300,Commercial,"346794",Compteur à 4,kimberly34@gmail.com,"56199687",30900.0,31200.0
7358,"658703136",C07358,Kevin Powers,San Pedro,"2024-01-28","2025-03-20",163,300,9780.0, Non payé,500,Industriel,"950257",Compteur à 4,elizabethporter@hotmail.com,"78873959",58680.0,59180.0
7359,"833594654",C07359,John King,Abidjan,"2023-10-29","2025-01-09",86,300,5160.0, Non payé,500,Domestique,"816456",Compteur à 4,ysmith@yahoo.com,"45372586",30960.0,31460.0
7360,"237853469",C07360,Larry Cooper,Bouaké,"2024-09-13","2024-09-16",24,250,1200.0, Non payé,300,Industriel,"578377",Compteur à 4,michael88@gmail.com,"94200362",7200.0,7500.0
7361,"357383799",C07361,Felicia Stone,Abidjan,"2023-09-29","2024-08-16",133,250,6650.0, payé,0,Domestique,"910300",Compteur à 4,donnawells@yahoo.com,"79411140",39900.0,39900.0
7362,"531233984",C07362,Amy Morris,Bouaké,"2023-12-23","2025-03-31",65,280,3640.0, payé,0,Commercial,"134445",Compteur normal,jenniferthomas@gmail.com,"66113689",21840.0,21840.0
7363,"397830780",C07363,Katherine King,Bouaké,"2024-01-29","2024-12-20",52,280,2912.0, Non payé,300,Domestique,"902539",Compteur à 4,qbrown@yahoo.com,"41154366",17472.0,17772.0
7364,"747513660",C07364,Karen James,Bouaké,"2025-01-25","2025-03-06",139,300,8340.0, Non payé,1000,Domestique,"912288",Compteur à 4,chelseajohnson@gmail.com,"58937899",50040.0,51040.0
7365,"383755440",C07365,Raymond Hayes,Bouaké,"2023-11-13","2024-12-12",32,250,1600.0, payé,0,Industriel,"345549",Compteur normal,irose@gill.biz,"53953280",9600.0,9600.0
7366,"292523926",C07366,Walter Rose,Bouaké,"2024-08-08","2025-01-16",185,250,9250.0, Non payé,500,Industriel,"955569",Compteur normal,scott36@hotmail.com,"90289229",55500.0,56000.0
7367,"964736592",C07367,Nicholas Garcia MD,Korhogo,"2023-09-08","2024-01-10",66,250,3300.0, Non payé,500,Domestique,"585725",Compteur à 4,george60@gmail.com,"55125616",19800.0,20300.0
7368,"941954392",C07368,Sara Williams,Bouaké,"2023-03-29","2024-12-31",93,250,4650.0, payé,0,Commercial,"854309",Compteur normal,dweber@williams.net,"44542672",27900.0,27900.0
7369,"111941234",C07369,Kathleen Hall,Yamoussoukro,"2024-06-01","2024-07-02",21,280,1176.0, Non payé,500,Industriel,"411172",Compteur à 4,gibbsjames@hotmail.com,"68354427",7056.0,7556.0
7370,"932209897",C07370,Joshua Williams,San Pedro,"2023-03-18","2023-09-15",179,250,8950.0, Non payé,500,Industriel,"604591",Compteur à 4,edwardeaton@yahoo.com,"93409987",53700.0,54200.0
7371,"648047853",C07371,Tiffany Calhoun,Abidjan,"2023-12-14","2024-04-19",172,250,8600.0, payé,0,Domestique,"419930",Compteur à 4,arodgers@gmail.com,"82225976",51600.0,51600.0
7372,"912217854",C07372,Adam Huang,Bouaké,"2024-06-12","2024-12-13",169,280,9464.0, Non payé,500,Domestique,"484234",Compteur normal,duartejeffrey@yahoo.com,"96667908",56784.0,57284.0
7373,"268389970",C07373,Teresa Payne,San Pedro,"2023-08-20","2024-12-04",14,300,840.0, Non payé,300,Commercial,"250013",Compteur à 4,hendersonkathryn@yahoo.com,"40915652",5040.0,5340.0
7374,"505010803",C07374,Michael Walker,Abidjan,"2023-11-05","2024-04-22",100,300,6000.0, Non payé,300,Industriel,"342314",Compteur normal,tiffany50@hotmail.com,"36859153",36000.0,36300.0
7375,"937338778",C07375,Jillian Gamble,San Pedro,"2023-04-03","2023-11-09",123,250,6150.0, payé,0,Industriel,"508884",Compteur à 4,michael96@yahoo.com,"38880558",36900.0,36900.0
7376,"830889289",C07376,Stacie Marshall,Bouaké,"2024-10-25","2025-01-14",5,250,250.0, Non payé,1000,Commercial,"408523",Compteur normal,vasquezjessica@yahoo.com,"22575010",1500.0,2500.0
7377,"129918816",C07377,Todd Fritz,San Pedro,"2024-05-08","2025-01-12",42,280,2352.0, payé,0,Commercial,"421357",Compteur à 4,benjamin58@hotmail.com,"47921199",14112.0,14112.0
7378,"747204568",C07378,Austin Myers,Yamoussoukro,"2023-06-18","2024-06-10",97,250,4850.0, Non payé,500,Industriel,"996323",Compteur à 4,ismith@king.info,"33091817",29100.0,29600.0
7379,"344788913",C07379,Sheila Smith,Yamoussoukro,"2024-05-22","2025-02-25",185,280,10360.0, payé,0,Commercial,"426959",Compteur normal,mcdanielstephanie@gmail.com,"70255682",62160.0,62160.0
7380,"857915000",C07380,Breanna Gonzalez,Yamoussoukro,"2023-09-20","2024-11-05",55,300,3300.0, payé,0,Industriel,"578095",Compteur normal,lopezshawn@hotmail.com,"48467942",19800.0,19800.0
7381,"786048519",C07381,Dawn Davis,San Pedro,"2024-11-08","2025-02-11",107,280,5992.0, Non payé,500,Domestique,"646410",Compteur à 4,marissa61@yahoo.com,"76266716",35952.0,36452.0
7382,"581819569",C07382,Mary Navarro,San Pedro,"2023-05-22","2024-08-28",12,280,672.0, Non payé,1000,Industriel,"761165",Compteur normal,apatrick@bishop.com,"77439931",4032.0,5032.0
7383,"784494099",C07383,Toni Golden,Abidjan,"2024-01-15","2024-12-22",65,250,3250.0, Non payé,300,Domestique,"904433",Compteur normal,matthew98@hotmail.com,"79386968",19500.0,19800.0
7384,"652888298",C07384,Ryan Johnson,San Pedro,"2024-02-19","2024-02-26",76,300,4560.0, Non payé,300,Commercial,"918198",Compteur normal,sallykey@gmail.com,"25843338",27360.0,27660.0
7385,"729964559",C07385,Angela Webster,Abidjan,"2023-06-08","2023-10-04",119,280,6664.0, Non payé,300,Commercial,"757337",Compteur à 4,jeremyjenkins@galloway-livingston.com,"60977345",39984.0,40284.0
7386,"691872553",C07386,Danielle Perez,Yamoussoukro,"2023-05-08","2024-12-26",119,250,5950.0, Non payé,300,Commercial,"858966",Compteur à 4,allen82@gmail.com,"84060176",35700.0,36000.0
7387,"573315632",C07387,Heidi Glenn,Yamoussoukro,"2024-09-03","2024-10-28",124,300,7440.0, Non payé,500,Domestique,"707144",Compteur à 4,samanthavaldez@phillips-diaz.com,"56043418",44640.0,45140.0
7388,"796709832",C07388,April Rodriguez,Korhogo,"2024-02-27","2024-08-08",10,250,500.0, Non payé,500,Domestique,"932266",Compteur à 4,guerrajeanne@perez.com,"30068242",3000.0,3500.0
7389,"540969572",C07389,Amanda Cole,Korhogo,"2024-03-28","2025-04-14",53,280,2968.0, Non payé,1000,Domestique,"112015",Compteur à 4,stevenmorrison@thomas.com,"38728969",17808.0,18808.0
7390,"184285365",C07390,Calvin Harrington,Yamoussoukro,"2023-06-19","2024-03-12",12,250,600.0, payé,0,Commercial,"456782",Compteur normal,pwilcox@yahoo.com,"29758161",3600.0,3600.0
7391,"421193130",C07391,Taylor Foster,Bouaké,"2024-05-23","2025-04-19",199,300,11940.0, Non payé,500,Commercial,"348437",Compteur à 4,gmclean@ramirez-hendricks.com,"49356755",71640.0,72140.0
7392,"736787912",C07392,Andrew Buchanan,San Pedro,"2024-08-16","2025-02-20",84,300,5040.0, payé,0,Commercial,"471245",Compteur normal,millerbrenda@valencia.org,"83453169",30240.0,30240.0
7393,"787675055",C07393,Kyle Russell,Abidjan,"2024-03-12","2024-08-09",96,300,5760.0, payé,0,Domestique,"964100",Compteur à 4,sanchezchristina@hotmail.com,"88079436",34560.0,34560.0
7394,"855472942",C07394,Devon Patel,Yamoussoukro,"2024-05-19","2024-07-12",130,300,7800.0, Non payé,300,Domestique,"792057",Compteur normal,boonecynthia@wilson.com,"43652989",46800.0,47100.0
7395,"573642963",C07395,Derrick Gallegos,Abidjan,"2024-10-10","2025-02-20",159,250,7950.0, Non payé,500,Industriel,"115095",Compteur à 4,rojasshannon@gmail.com,"60619335",47700.0,48200.0
7396,"533953383",C07396,Dalton Smith,Abidjan,"2024-10-25","2024-12-10",46,250,2300.0, Non payé,500,Industriel,"202138",Compteur normal,teresabrown@gmail.com,"94512518",13800.0,14300.0
7397,"162982537",C07397,Adam Davis,Abidjan,"2023-08-07","2024-09-16",37,280,2072.0, Non payé,300,Domestique,"179586",Compteur normal,bearddebbie@gmail.com,"34931548",12432.0,12732.0
7398,"475391193",C07398,Maria Warner,Yamoussoukro,"2023-09-15","2024-09-10",129,280,7224.0, Non payé,500,Commercial,"655079",Compteur à 4,johnperry@gmail.com,"71037186",43344.0,43844.0
7399,"450117827",C07399,David Wilcox,Bouaké,"2024-10-25","2025-03-28",7,300,420.0, payé,0,Commercial,"966415",Compteur normal,joseph16@gmail.com,"37037588",2520.0,2520.0
7400,"851490071",C07400,David Morgan,Bouaké,"2023-06-01","2025-02-20",91,280,5096.0, Non payé,300,Domestique,"501761",Compteur normal,ataylor@mccall.biz,"50795112",30576.0,30876.0
7401,"878973275",C07401,Ethan Bernard,Bouaké,"2024-11-30","2025-02-09",87,250,4350.0, Non payé,300,Industriel,"886609",Compteur normal,stacey58@clark-richardson.com,"63930907",26100.0,26400.0
7402,"477293746",C07402,Lisa Wood,Korhogo,"2024-02-14","2025-04-13",114,280,6384.0, Non payé,300,Industriel,"840860",Compteur normal,zachary64@bauer.com,"57222294",38304.0,38604.0
7403,"929487645",C07403,Holly Lopez,Korhogo,"2023-08-22","2023-09-04",65,280,3640.0, Non payé,300,Commercial,"558734",Compteur à 4,russell62@green-rogers.com,"95809695",21840.0,22140.0
7404,"292620923",C07404,Joseph Allen,Abidjan,"2024-01-13","2025-01-12",198,280,11088.0, payé,0,Domestique,"414616",Compteur à 4,christophermcknight@martinez.info,"75289491",66528.0,66528.0
7405,"332316532",C07405,Daniel Ashley,Yamoussoukro,"2024-08-22","2025-02-07",5,250,250.0, payé,0,Domestique,"364572",Compteur à 4,johnsonannette@hotmail.com,"45983372",1500.0,1500.0
7406,"140437368",C07406,Adam Butler,Abidjan,"2024-03-29","2024-10-10",15,250,750.0, payé,0,Domestique,"661382",Compteur normal,watkinsronald@yahoo.com,"51821717",4500.0,4500.0
7407,"797409459",C07407,Emily Smith,Bouaké,"2024-07-27","2024-09-22",73,250,3650.0, Non payé,300,Domestique,"997741",Compteur à 4,bmontes@stewart.com,"78423212",21900.0,22200.0
7408,"490543579",C07408,Megan Greer,Korhogo,"2023-03-17","2025-02-28",69,250,3450.0, payé,0,Industriel,"768778",Compteur normal,eschmidt@stokes.com,"71920217",20700.0,20700.0
7409,"952498274",C07409,Lindsey Miller,Korhogo,"2023-05-11","2024-05-22",102,280,5712.0, Non payé,500,Commercial,"314124",Compteur normal,colemanmichael@hotmail.com,"57454592",34272.0,34772.0
7410,"643963528",C07410,Daniel Smith,Abidjan,"2023-06-22","2024-06-11",84,250,4200.0, payé,0,Domestique,"640897",Compteur à 4,patriciadavidson@taylor.net,"73648822",25200.0,25200.0
7411,"372975446",C07411,Christopher Jacobs,Yamoussoukro,"2024-04-08","2024-04-23",180,250,9000.0, Non payé,500,Industriel,"284148",Compteur à 4,ahall@yahoo.com,"56156742",54000.0,54500.0
7412,"421860621",C07412,Bianca Montoya,San Pedro,"2024-07-23","2024-08-28",64,300,3840.0, Non payé,1000,Industriel,"582551",Compteur à 4,jennifer10@yahoo.com,"54072371",23040.0,24040.0
7413,"362902046",C07413,James Martinez,Yamoussoukro,"2024-02-10","2024-06-22",174,300,10440.0, Non payé,1000,Domestique,"176942",Compteur normal,carl88@fox-savage.biz,"79630489",62640.0,63640.0
7414,"352830654",C07414,Caroline Fisher,San Pedro,"2024-09-13","2025-03-31",98,250,4900.0, payé,0,Domestique,"416499",Compteur normal,haley61@lawson-williams.biz,"66642358",29400.0,29400.0
7415,"665265519",C07415,Patricia Frank,Korhogo,"2023-08-21","2024-10-05",147,300,8820.0, Non payé,1000,Commercial,"508401",Compteur normal,josephjohnson@wolfe.net,"41275209",52920.0,53920.0
7416,"789007720",C07416,Joshua Roach,Abidjan,"2024-08-02","2024-09-08",116,280,6496.0, payé,0,Domestique,"129148",Compteur à 4,morrisderek@gmail.com,"56102275",38976.0,38976.0
7417,"948183096",C07417,James Le,Yamoussoukro,"2024-02-25","2024-08-04",118,250,5900.0, payé,0,Domestique,"993332",Compteur à 4,sullivanryan@yahoo.com,"25078062",35400.0,35400.0
7418,"647877728",C07418,Christie Meyer,Abidjan,"2023-09-30","2023-10-24",169,280,9464.0, Non payé,500,Commercial,"699644",Compteur à 4,jthomas@hotmail.com,"71878042",56784.0,57284.0
7419,"443960388",C07419,Ashley Orozco,Abidjan,"2024-02-22","2024-06-08",176,250,8800.0, Non payé,300,Industriel,"833405",Compteur normal,roliver@gmail.com,"87462638",52800.0,53100.0
7420,"674365798",C07420,Daniel English,Yamoussoukro,"2024-10-30","2025-01-26",43,250,2150.0, Non payé,1000,Domestique,"948627",Compteur à 4,brentspencer@gmail.com,"58949720",12900.0,13900.0
7421,"769315006",C07421,Theresa Fields,Bouaké,"2024-03-04","2024-08-21",166,300,9960.0, Non payé,300,Industriel,"563146",Compteur à 4,rachel51@yahoo.com,"47292219",59760.0,60060.0
7422,"325223613",C07422,Laura Horne,San Pedro,"2024-06-20","2025-02-05",48,250,2400.0, Non payé,1000,Commercial,"381948",Compteur normal,deborah38@yahoo.com,"96611558",14400.0,15400.0
7423,"966285270",C07423,Peter Wong,Bouaké,"2024-08-20","2025-01-12",67,280,3752.0, Non payé,500,Commercial,"685821",Compteur à 4,brianramirez@hotmail.com,"78218443",22512.0,23012.0
7424,"898300642",C07424,Matthew Garcia,Korhogo,"2024-01-19","2024-10-30",196,250,9800.0, payé,0,Commercial,"233118",Compteur à 4,jamesmooney@gmail.com,"62589748",58800.0,58800.0
7425,"723219816",C07425,Diana Myers,Korhogo,"2023-06-19","2023-11-19",186,280,10416.0, Non payé,500,Domestique,"205971",Compteur à 4,fletcherjenna@mcmillan.biz,"24058595",62496.0,62996.0
7426,"639520207",C07426,Kathy Riley,San Pedro,"2024-10-12","2024-11-05",136,280,7616.0, Non payé,500,Domestique,"608248",Compteur à 4,jay30@yahoo.com,"56964391",45696.0,46196.0
7427,"683197040",C07427,Kelly Martin,Yamoussoukro,"2023-10-14","2024-09-19",132,300,7920.0, Non payé,1000,Industriel,"287316",Compteur normal,jasonlucas@scott.com,"73324843",47520.0,48520.0
7428,"158203606",C07428,Megan Smith,Bouaké,"2024-05-23","2025-02-10",178,300,10680.0, Non payé,500,Commercial,"994302",Compteur à 4,esanchez@hotmail.com,"99412375",64080.0,64580.0
7429,"568797254",C07429,Terri Mason,San Pedro,"2024-07-08","2024-08-04",198,250,9900.0, Non payé,1000,Commercial,"876436",Compteur normal,mibarra@horn.biz,"41790632",59400.0,60400.0
7430,"560356992",C07430,Lindsay Rivera,Abidjan,"2024-01-18","2025-03-30",70,280,3920.0, Non payé,300,Domestique,"990196",Compteur à 4,robert50@yahoo.com,"50309591",23520.0,23820.0
